,time,AHU: Static Pressure Reset Trim And Respond Signal,AHU: Mixed Air Temperature,Outdoor Air Temperature,AHU: Return Air Temperature,VAV: South Zone Room Air Temperature,VAV: Core Zone Room Air Temperature,VAV: North Zone Room Air Temperature,AHU: Supply Air Temperature,VAV: Core Zone Discharge Air Temperature,VAV: North Zone Discharge Air Temperature,VAV: South Zone Discharge Air Temperature,AHU: Supply Air Temperature Reset Trim And Respond Signal,VAV: Core Zone Airflow Rate,VAV: North Zone Airflow Rate,VAV: South Zone Airflow Rate,AHU: Supply Duct Static Pressure Setpoint,AHU: Supply Air Temperature Setpoint,VAV: Core Zone Cooling Loop Signal,VAV: North Zone Cooling Loop Signal,VAV: South Zone Cooling Loop Signal,AHU: Cooling Coil Load,AHU: Cooling Coil Supply Water Flow Rate,VAV: Core Zone Reheat Valve Signal,VAV: Core Zone Discharge Air Damper Position,AHU: Supply Duct Static Pressure,AHU: Exhaust Air Damper Position,AHU: Outdoor Air Damper Position,AHU: Return Airflow Rate,AHU: Return Air Damper Position,AHU: Supply Fan Power Modelica Inaccurate,AHU: Supply Fan Power,VAV: North Zone Reheat Valve Signal,VAV: North Zone Discharge Air Damper Position,AHU: Supply Fan Airflow Rate,VAV: South Zone Reheat Valve Signal,VAV: South Zone Discharge Air Damper Position,AHU: Cooling Coil Supply Water Temperature
45,19442700.0,0.0,18.296936,15.983002,21.624023,21.411133,21.83496,21.74118,18.296906,18.296844,18.296844,18.296844,0.0,0.03208522,0.03208522,0.04958626,250.0,18.300018,0.0,0.0,0.0,0.0022740911,9.54197e-21,0.0,52.295334,250.00153,32.431667,96.0,0.04666729,24.595665,252.80351,210.90434,0.0,52.295334,0.1137567,0.0,49.523453,8.330017
46,19442760.0,0.0,18.296997,15.97702,21.619568,21.403107,21.833923,21.7388,18.296906,18.296875,18.296875,18.296875,0.0,0.03208522,0.03208522,0.049586263,250.0,18.300018,0.0,0.0,0.0,0.00459255,9.54197e-21,0.0,52.295315,250.00153,32.40087,96.0,0.046776704,24.638783,252.80334,210.90434,0.0,52.295315,0.113756716,0.0,49.52343,8.330017
47,19442820.0,0.0,18.297058,15.971069,21.615143,21.395142,21.832916,21.73642,18.296967,18.296906,18.296906,18.296906,0.0,0.032085225,0.032085225,0.049586266,250.0,18.300018,0.0,0.0,0.0,0.005452025,9.54197e-21,0.0,52.29529,250.00151,32.37049,96.0,0.046884663,24.681313,252.80318,210.90434,0.0,52.29529,0.113756716,0.0,49.52341,8.330017
48,19442880.0,0.0,18.297089,15.96521,21.610718,21.387207,21.83194,21.73404,18.296997,18.296936,18.296936,18.296936,0.0,0.032085225,0.032085225,0.049586266,250.0,18.300018,0.0,0.0,0.0,0.004726636,9.54197e-21,0.0,52.295273,250.00151,32.340527,96.0,0.046991188,24.723263,252.80301,210.90434,0.0,52.295273,0.113756716,0.0,49.523388,8.330017
49,19442940.0,0.0,18.297089,15.959412,21.606354,21.379333,21.830933,21.73169,18.297028,18.296967,18.296967,18.296967,0.0,0.032085225,0.032085225,0.049586266,250.0,18.300018,0.0,0.0,0.0,0.0031771376,9.54197e-21,0.0,52.29525,250.0015,32.31092,96.0,0.047096472,24.764711,252.80284,210.90434,0.0,52.29525,0.113756716,0.0,49.523365,8.330017
50,19443000.0,0.0,18.297089,15.953644,21.60199,21.37149,21.829926,21.72934,18.297058,18.296997,18.296997,18.296997,0.0,0.032085225,0.032085225,0.049586266,250.0,18.300018,0.0,0.0,0.0,0.0024748154,9.54197e-21,0.0,52.295227,250.00148,32.28155,96.0,0.047200963,24.80583,252.80269,210.90433,0.0,52.295227,0.113756716,0.0,49.523346,8.330017
51,19443060.0,0.0,18.29715,15.947968,21.597687,21.363892,21.828827,21.72699,18.297089,18.297028,18.297028,18.297028,0.0,0.032085225,0.032085225,0.049586266,250.0,18.300018,0.0,0.0,0.0,0.0035771555,9.54197e-21,0.0,52.295208,250.00148,32.252403,96.0,0.047304682,24.846634,252.80252,210.90433,0.0,52.295208,0.113756716,0.0,49.523323,8.330017
52,19443120.0,0.0,18.29721,15.942352,21.593414,21.356323,21.827698,21.72461,18.29712,18.297058,18.297058,18.297058,0.0,0.032085225,0.032085225,0.049586266,250.0,18.300018,0.0,0.0,0.0,0.004637022,9.54197e-21,0.0,52.295185,250.00146,32.223583,96.0,0.04740729,24.886986,252.80237,210.90431,0.0,52.295185,0.113756716,0.0,49.5233,8.330017
53,19443180.0,0.0,18.297241,15.936829,21.589142,21.348816,21.8266,21.72226,18.29715,18.297089,18.297089,18.297089,0.0,0.032085225,0.032085225,0.049586266,250.0,18.300018,0.0,0.0,0.0,0.0045182994,9.54197e-21,0.0,52.29516,250.00145,32.195145,96.0,0.047508553,24.926796,252.8022,210.90431,0.0,52.29516,0.113756716,0.0,49.523277,8.330017
54,19443240.0,0.0,18.297241,15.931335,21.58493,21.34134,21.8255,21.71994,18.29718,18.29712,18.29712,18.29712,0.0,0.032085225,0.032085225,0.049586266,250.0,18.300018,0.0,0.0,0.0,0.003819727,9.54197e-21,0.0,52.295143,250.00143,32.167057,96.0,0.047608614,24.966122,252.80205,210.9043,0.0,52.295143,0.113756716,0.0,49.52326,8.330017
